State,Year,Total_Flood_Events,Total_Fatalities,Mean_Duration_Days,Annual_Tree_Loss_ha,Annual_Percent_Tree_Loss,Indo_Event_Count,Annual_Rainfall,Monsoon_Rainfall,Max_Daily_Rainfall,Lagged_Annual_Tree_Loss_ha,Lagged_Annual_Percent_Tree_Loss,Lagged_Annual_Rainfall,Lagged_Monsoon_Rainfall
Karnataka,2015,7.0,26.0,6.0,2024.0,0.0889200519110342,26.0,1113.2101649981405,697.1146125586497,70.37495500070078,2024.0,0.0889200519110342,1247.6991188763468,875.3458844522635
Karnataka,2016,3.0,1.0,3.6666666666666665,2987.8,0.131262515365508,16.0,901.2966764538928,737.6756594697082,65.14301010414407,2024.0,0.0889200519110342,1113.2101649981405,697.1146125586497
Karnataka,2017,8.0,21.0,2.0,2987.8,0.131262515365508,27.0,1181.554389119976,833.1985788952421,84.12071383440936,2987.8,0.131262515365508,901.2966764538928,737.6756594697082
Karnataka,2018,6.0,12.0,5.5,2987.8,0.131262515365508,39.0,1102.277367696442,779.5367384252173,62.826942090634944,2987.8,0.131262515365508,1181.554389119976,833.1985788952421
Karnataka,2019,8.0,14.0,1.75,2987.8,0.131262515365508,41.0,1394.781320669033,963.81797815473,80.66037849143699,2987.8,0.131262515365508,1102.277367696442,779.5367384252173
Karnataka,2020,7.0,148.0,30.571428571428573,2987.8,0.131262515365508,2.0,1464.4419384331063,1068.827132728641,75.90986675686307,2987.8,0.131262515365508,1394.781320669033,963.81797815473
Kerala,2001,4.0,63.0,2.5,1318.2,0.0507347142525597,11.0,2542.2533283068665,1608.8148157245346,111.41968182155064,,,,
Kerala,2002,3.0,5.0,2.0,1318.2,0.0507347142525597,3.0,2418.1349484095617,1322.765130630029,121.79176494053432,1318.2,0.0507347142525597,2542.2533283068665,1608.8148157245346
Kerala,2003,4.0,6.0,1.5,1318.2,0.0507347142525597,1.0,2270.427994446031,1469.4587584574308,107.0392654963902,1318.2,0.0507347142525597,2418.1349484095617,1322.765130630029
Kerala,2004,5.0,58.0,5.2,1318.2,0.0507347142525597,5.0,2721.479306236441,1563.3024412388247,136.40051487513952,1318.2,0.0507347142525597,2270.427994446031,1469.4587584574308
Kerala,2005,16.0,11.0,3.0,1318.2,0.0507347142525597,12.0,2353.3051489767217,1490.1922722528022,91.4780330657959,1318.2,0.0507347142525597,2721.479306236441,1563.3024412388247
Kerala,2006,7.0,17.0,1.4285714285714286,2111.4,0.0812632951546462,7.0,3107.34236342726,1872.9303568553712,112.93234852382116,1318.2,0.0507347142525597,2353.3051489767217,1490.1922722528022
Kerala,2007,7.0,1.0,2.0,2111.4,0.0812632951546462,21.0,2952.407775892211,2232.4069189721986,125.2203745160784,2111.4,0.0812632951546462,3107.34236342726,1872.9303568553712
Kerala,2008,5.0,4.0,3.8,2111.4,0.0812632951546462,3.0,2444.977598496313,1556.160505853061,104.3393167768206,2111.4,0.0812632951546462,2952.407775892211,2232.4069189721986
Kerala,2009,4.0,6.0,1.5,2111.4,0.0812632951546462,12.0,2517.7972022837826,1734.3696959822305,122.61996405465264,2111.4,0.0812632951546462,2444.977598496313,1556.160505853061
Kerala,2010,6.0,21.0,2.5,2111.4,0.0812632951546462,16.0,3034.026493673878,1825.0809643848663,125.9657963344029,2111.4,0.0812632951546462,2517.7972022837826,1734.3696959822305
Kerala,2011,4.0,6.0,2.5,3605.8,0.1387795726383552,5.0,2656.8947717563383,1873.6851160632712,96.27038955688477,2111.4,0.0812632951546462,3034.026493673878,1825.0809643848663
Kerala,2012,9.0,57.0,1.5555555555555556,3605.8,0.1387795726383552,2.0,1939.133481756385,1364.300323248974,73.817138671875,3605.8,0.1387795726383552,2656.8947717563383,1873.6851160632712
Kerala,2013,18.0,25.0,4.222222222222222,3605.8,0.1387795726383552,12.0,3054.5136439347907,2331.088500565184,127.35671779087612,3605.8,0.1387795726383552,1939.133481756385,1364.300323248974
Kerala,2014,8.0,19.0,4.375,3605.8,0.1387795726383552,11.0,2952.8388955577143,2044.677792403847,120.61353356497628,3605.8,0.1387795726383552,3054.5136439347907,2331.088500565184
Kerala,2015,12.0,9.0,6.333333333333333,3605.8,0.1387795726383552,2.0,2568.643940108163,1448.2923862284847,94.04325703212191,3605.8,0.1387795726383552,2952.8388955577143,2044.677792403847
Kerala,2016,4.0,5.0,3.5,7490.0,0.2882741691334186,0.0,1811.6328125718449,1246.097873843674,78.30038779122489,3605.8,0.1387795726383552,2568.643940108163,1448.2923862284847
Kerala,2017,8.0,9.0,1.875,7490.0,0.2882741691334186,15.0,2604.947028783816,1765.3958685344885,105.7595623561314,7490.0,0.2882741691334186,1811.6328125718449,1246.097873843674
Kerala,2018,1.0,339.0,30.0,7490.0,0.2882741691334186,39.0,3396.2267566764995,2366.7415934231663,155.74469811575753,7490.0,0.2882741691334186,2604.947028783816,1765.3958685344885
Kerala,2019,15.0,54.0,1.8,7490.0,0.2882741691334186,28.0,2996.769201417587,2164.343508146171,171.55248260498047,7490.0,0.2882741691334186,3396.2267566764995,2366.7415934231663
Kerala,2020,18.0,72.0,1.2777777777777777,7490.0,0.2882741691334186,0.0,2864.4083887328,2104.446357248617,127.54010609218052,7490.0,0.2882741691334186,2996.769201417587,2164.343508146171
Madhya Pradesh,2001,4.0,50.0,1.0,517.4,0.0479925497456598,2.0,966.230797055488,851.1700522135943,95.09474364916484,,,,
Madhya Pradesh,2002,0.0,0.0,0.0,517.4,0.0479925497456598,6.0,800.5402766605839,743.0407850183547,86.45029886563619,517.4,0.0479925497456598,966.230797055488,851.1700522135943
Madhya Pradesh,2003,3.0,46.0,2.6666666666666665,517.4,0.0479925497456598,5.0,1144.8951924112623,1094.233026849882,91.74891956647237,517.4,0.0479925497456598,800.5402766605839,743.0407850183547
Madhya Pradesh,2004,2.0,0.0,1.0,517.4,0.0479925497456598,6.0,898.248017400348,828.3316821975944,98.6828536192576,517.4,0.0479925497456598,1144.8951924112623,1094.233026849882
Madhya Pradesh,2005,2.0,0.0,1.0,517.4,0.0479925497456598,7.0,980.357452061648,900.9526059441268,111.26226806640624,517.4,0.0479925497456598,898.248017400348,828.3316821975944
Madhya Pradesh,2006,5.0,50.0,1.6,526.4,0.0488273641014985,12.0,1024.5238717569348,941.423003045842,123.11715110143024,517.4,0.0479925497456598,980.357452061648,900.9526059441268
Madhya Pradesh,2007,2.0,42.0,1.5,526.4,0.0488273641014985,6.0,736.9918493678173,701.8776369046731,95.09581057230632,526.4,0.0488273641014985,1024.5238717569348,941.423003045842
Madhya Pradesh,2008,0.0,0.0,0.0,526.4,0.0488273641014985,4.0,904.0301167128296,866.5074879277187,84.80546736717224,526.4,0.0488273641014985,736.9918493678173,701.8776369046731
Madhya Pradesh,2009,0.0,0.0,0.0,526.4,0.0488273641014985,4.0,909.5908769539868,722.8034416531833,107.75325298309326,526.4,0.0488273641014985,904.0301167128296,866.5074879277187
Madhya Pradesh,2010,1.0,1.0,1.0,526.4,0.0488273641014985,11.0,835.0895711601091,794.281212026719,76.69338631629944,526.4,0.0488273641014985,909.5908769539868,722.8034416531833
Madhya Pradesh,2011,2.0,30.0,1.0,456.6,0.0423529149862162,10.0,1133.4025626725827,1119.0492223305628,96.45654153823853,526.4,0.0488273641014985,835.0895711601091,794.281212026719
Madhya Pradesh,2012,2.0,7.0,2.0,456.6,0.0423529149862162,14.0,1004.9563918610414,968.3783072871156,102.05517601966858,456.6,0.0423529149862162,1133.4025626725827,1119.0492223305628
Madhya Pradesh,2013,1.0,0.0,1.0,456.6,0.0423529149862162,12.0,1443.5735402962505,1292.3978685398276,114.75592374801636,456.6,0.0423529149862162,1004.9563918610414,968.3783072871156
Madhya Pradesh,2014,0.0,0.0,0.0,456.6,0.0423529149862162,4.0,882.8087386777624,744.004122651803,106.5617334842682,456.6,0.0423529149862162,1443.5735402962505,1292.3978685398276
Madhya Pradesh,2015,0.0,0.0,0.0,456.6,0.0423529149862162,6.0,985.7586170830764,833.3361413846724,114.36560726165771,456.6,0.0423529149862162,882.8087386777624,744.004122651803
Madhya Pradesh,2016,4.0,24.0,1.5,260.6,0.0241725134590625,17.0,1164.4470007705193,1098.027960955165,113.58804678916933,456.6,0.0423529149862162,985.7586170830764,833.3361413846724
Madhya Pradesh,2017,0.0,0.0,0.0,260.6,0.0241725134590625,15.0,768.9957534785693,736.4778194598233,80.15509970982869,260.6,0.0241725134590625,1164.4470007705193,1098.027960955165
Madhya Pradesh,2018,2.0,5.0,1.0,260.6,0.0241725134590625,18.0,858.7048395901608,835.6961561494196,85.00404826800029,260.6,0.0241725134590625,768.9957534785693,736.4778194598233
Madhya Pradesh,2019,3.0,9.0,1.0,260.6,0.0241725134590625,5.0,1408.8552938681096,1323.2616916354746,102.26762231191,260.6,0.0241725134590625,858.7048395901608,835.6961561494196
Madhya Pradesh,2020,1.0,0.0,2.0,260.6,0.0241725134590625,1.0,1086.071059893351,986.2593853838432,102.06619707743327,260.6,0.0241725134590625,1408.8552938681096,1323.2616916354746
Maharashtra,2001,10.0,7.0,1.7,919.0,0.0856155609775638,14.0,1026.5365750515723,864.7851096685318,104.61873553780948,,,,
Maharashtra,2002,9.0,50.0,2.333333333333333,919.0,0.0856155609775638,22.0,951.304878006744,883.3671033625656,115.7711680356194,919.0,0.0856155609775638,1026.5365750515723,864.7851096685318
Maharashtra,2003,6.0,5.0,1.1666666666666667,919.0,0.0856155609775638,10.0,1055.4322043889586,998.807310401736,82.78479755626006,919.0,0.0856155609775638,951.304878006744,883.3671033625656
Maharashtra,2004,2.0,3.0,1.5,919.0,0.0856155609775638,8.0,1032.8364432377412,930.8404055244343,88.99605066636029,919.0,0.0856155609775638,1055.4322043889586,998.807310401736
Maharashtra,2005,14.0,357.0,2.2857142857142856,919.0,0.0856155609775638,25.0,1402.0695542787366,1247.9029814572457,134.90570130067712,919.0,0.0856155609775638,1032.8364432377412,930.8404055244343
Maharashtra,2006,6.0,327.0,3.6666666666666665,922.8,0.0859695752666985,34.0,1403.9874576461666,1238.999126970768,140.09982361513025,919.0,0.0856155609775638,1402.0695542787366,1247.9029814572457
Maharashtra,2007,6.0,123.0,2.6666666666666665,922.8,0.0859695752666985,17.0,1226.5885895052377,1186.39140334572,103.5925589168773,922.8,0.0859695752666985,1403.9874576461666,1238.999126970768
Maharashtra,2008,11.0,112.0,2.5454545454545454,922.8,0.0859695752666985,7.0,952.7240051828765,855.9803204345791,81.689380421358,922.8,0.0859695752666985,1226.5885895052377,1186.39140334572
Maharashtra,2009,5.0,68.0,3.0,922.8,0.0859695752666985,3.0,1058.752880248296,833.9943589175887,89.42196172826431,922.8,0.0859695752666985,952.7240051828765,855.9803204345791
Maharashtra,2010,10.0,75.0,3.1,922.8,0.0859695752666985,6.0,1473.2126907360027,1317.744851842961,99.16741965798772,922.8,0.0859695752666985,1058.752880248296,833.9943589175887
Maharashtra,2011,5.0,18.0,1.2,986.6,0.0919132888579592,6.0,1156.0554886228022,1105.0022229328752,85.08985850390266,922.8,0.0859695752666985,1473.2126907360027,1317.744851842961
Maharashtra,2012,1.0,0.0,1.0,986.6,0.0919132888579592,10.0,1008.4183537438512,928.823054649374,76.15272129283233,986.6,0.0919132888579592,1156.0554886228022,1105.0022229328752
Maharashtra,2013,6.0,21.0,1.3333333333333333,986.6,0.0919132888579592,14.0,1481.642490961534,1338.1181776087512,103.9446076224832,986.6,0.0919132888579592,1008.4183537438512,928.823054649374
Maharashtra,2014,6.0,150.0,1.5,986.6,0.0919132888579592,7.0,1049.491997058777,899.1442268177428,99.16497443704044,986.6,0.0919132888579592,1481.642490961534,1338.1181776087512
Maharashtra,2015,2.0,25.0,9.5,986.6,0.0919132888579592,2.0,940.164155714652,797.0882541543859,103.9426332361558,986.6,0.0919132888579592,1049.491997058777,899.1442268177428
Maharashtra,2016,9.0,34.0,1.7777777777777777,839.6,0.0782185255677504,10.0,1377.1131379144156,1271.0540839764562,108.90360114153694,986.6,0.0919132888579592,940.164155714652,797.0882541543859
Maharashtra,2017,2.0,1.0,1.5,839.6,0.0782185255677504,7.0,1112.947669403518,991.7039939487244,93.81895289701572,839.6,0.0782185255677504,1377.1131379144156,1271.0540839764562
Maharashtra,2018,10.0,19.0,1.1,839.6,0.0782185255677504,9.0,1006.4618590967182,951.702733305228,95.69035103741814,839.6,0.0782185255677504,1112.947669403518,991.7039939487244
Maharashtra,2019,17.0,111.0,2.823529411764706,839.6,0.0782185255677504,30.0,1503.7387738078833,1318.352013066411,105.6751158097211,839.6,0.0782185255677504,1006.4618590967182,951.702733305228
Maharashtra,2020,14.0,3.0,2.7142857142857144,839.6,0.0782185255677504,8.0,1446.0080750058678,1271.1228591370232,101.39798343882842,839.6,0.0782185255677504,1503.7387738078833,1318.352013066411
Manipur,2001,0.0,0.0,0.0,4702.6,0.2760265003284073,0.0,1357.5227060284878,826.5736594970027,56.39280361599393,,,,
Manipur,2002,0.0,0.0,0.0,4702.6,0.2760265003284073,0.0,1431.0708049875166,932.2051557989583,76.81217744615343,4702.6,0.2760265003284073,1357.5227060284878,826.5736594970027
Manipur,2003,0.0,0.0,0.0,4702.6,0.2760265003284073,0.0,1351.1362430925171,880.0404348514146,97.9156125386556,4702.6,0.2760265003284073,1431.0708049875166,932.2051557989583
Manipur,2004,0.0,0.0,0.0,4702.6,0.2760265003284073,0.0,2053.90662768566,1307.1310294700993,84.31988143920898,4702.6,0.2760265003284073,1351.1362430925171,880.0404348514146
Manipur,2005,0.0,0.0,0.0,4702.6,0.2760265003284073,0.0,1468.88576062272,834.3128916207287,84.16061698065863,4702.6,0.2760265003284073,2053.90662768566,1307.1310294700993
Manipur,2006,0.0,0.0,0.0,5204.8,0.3055039188766416,0.0,1425.4045605336626,1023.3048097954857,86.08731842041016,4702.6,0.2760265003284073,1468.88576062272,834.3128916207287
Manipur,2007,1.0,0.0,9.0,5204.8,0.3055039188766416,0.0,1568.7317936966815,724.3343527788917,65.62201860215929,5204.8,0.3055039188766416,1425.4045605336626,1023.3048097954857
Manipur,2008,1.0,0.0,1.0,5204.8,0.3055039188766416,0.0,1304.4069228743513,880.5476531816853,48.99296230740018,5204.8,0.3055039188766416,1568.7317936966815,724.3343527788917
Manipur,2009,0.0,0.0,0.0,5204.8,0.3055039188766416,0.0,1076.3670669744413,688.0926441972455,68.29677793714735,5204.8,0.3055039188766416,1304.4069228743513,880.5476531816853
Manipur,2010,0.0,0.0,0.0,5204.8,0.3055039188766416,0.0,1748.7894059022267,965.6406869068742,88.00442589653863,5204.8,0.3055039188766416,1076.3670669744413,688.0926441972455
Manipur,2011,0.0,0.0,0.0,11955.8,0.7017644776562694,0.0,1938.8152687822776,1278.924077194598,91.9511260986328,5204.8,0.3055039188766416,1748.7894059022267,965.6406869068742
Manipur,2012,0.0,0.0,0.0,11955.8,0.7017644776562694,0.0,1730.9421177978318,1217.5334669053557,92.92007361518012,11955.8,0.7017644776562694,1938.8152687822776,1278.924077194598
Manipur,2013,0.0,0.0,0.0,11955.8,0.7017644776562694,0.0,1534.7965522367094,1039.6932956327994,99.23660235934788,11955.8,0.7017644776562694,1730.9421177978318,1217.5334669053557
Manipur,2014,0.0,0.0,0.0,11955.8,0.7017644776562694,0.0,1079.0461793426011,724.7442709348268,112.6110110812717,11955.8,0.7017644776562694,1534.7965522367094,1039.6932956327994
Manipur,2015,0.0,0.0,0.0,11955.8,0.7017644776562694,0.0,1404.6441556107666,962.8769770637156,84.11683654785156,11955.8,0.7017644776562694,1079.0461793426011,724.7442709348268
Manipur,2016,0.0,0.0,0.0,17345.2,1.0181037837571325,0.0,1584.5523681110806,803.0400864539874,89.67806243896484,11955.8,0.7017644776562694,1404.6441556107666,962.8769770637156
Manipur,2017,0.0,0.0,0.0,17345.2,1.0181037837571325,0.0,2045.8818821410337,1130.3570636957884,89.02089606391058,17345.2,1.0181037837571325,1584.5523681110806,803.0400864539874
Manipur,2018,1.0,5.0,1.0,17345.2,1.0181037837571325,0.0,1277.703638792038,830.8045228769382,70.18282106187608,17345.2,1.0181037837571325,2045.8818821410337,1130.3570636957884
Manipur,2019,0.0,0.0,0.0,17345.2,1.0181037837571325,0.0,929.7899905517696,575.2872072640392,53.34974712795682,17345.2,1.0181037837571325,1277.703638792038,830.8045228769382
Manipur,2020,0.0,0.0,0.0,17345.2,1.0181037837571325,0.0,1257.4999431669712,752.1323582356175,52.04259999593099,17345.2,1.0181037837571325,929.7899905517696,575.2872072640392
Meghalaya,2001,1.0,8.0,1.0,4133.6,0.2454795093260359,0.0,4307.670048280486,3145.969724693469,221.219526563372,,,,
Meghalaya,2002,1.0,1.0,1.0,4133.6,0.2454795093260359,0.0,4817.336592220834,3401.1729394633853,245.67454964773995,4133.6,0.2454795093260359,4307.670048280486,3145.969724693469
Meghalaya,2003,1.0,0.0,1.0,4133.6,0.2454795093260359,0.0,4681.846352287701,3408.7678712127463,216.5931919642857,4133.6,0.2454795093260359,4817.336592220834,3401.1729394633853
Meghalaya,2004,1.0,9.0,3.0,4133.6,0.2454795093260359,0.0,2769.933912182493,1552.2804052925535,150.02478899274553,4133.6,0.2454795093260359,4681.846352287701,3408.7678712127463
Meghalaya,2005,0.0,0.0,0.0,4133.6,0.2454795093260359,0.0,4634.494536538209,3381.248690366745,174.77049473353796,4133.6,0.2454795093260359,2769.933912182493,1552.2804052925535
Meghalaya,2006,0.0,0.0,0.0,6206.0,0.3685518276749998,0.0,1645.6804653831891,1076.478157791708,77.62390954153878,4133.6,0.2454795093260359,4634.494536538209,3381.248690366745
Meghalaya,2007,0.0,0.0,0.0,6206.0,0.3685518276749998,0.0,4905.667550714953,3763.835556552879,224.3009752546038,6206.0,0.3685518276749998,1645.6804653831891,1076.478157791708
Meghalaya,2008,0.0,0.0,0.0,6206.0,0.3685518276749998,0.0,3268.432751039309,2481.411831076656,153.71758433750696,6206.0,0.3685518276749998,4905.667550714953,3763.835556552879
Meghalaya,2009,1.0,4.0,1.0,6206.0,0.3685518276749998,0.0,3131.657544310604,2343.250143120332,205.8089109148298,6206.0,0.3685518276749998,3268.432751039309,2481.411831076656
Meghalaya,2010,0.0,0.0,0.0,6206.0,0.3685518276749998,0.0,5485.4205798996345,3415.925785964089,235.04702758789065,6206.0,0.3685518276749998,3131.657544310604,2343.250143120332
Meghalaya,2011,0.0,0.0,0.0,11290.2,0.6704840226903452,0.0,1574.118040388184,1021.104357559766,80.79081399100167,6206.0,0.3685518276749998,5485.4205798996345,3415.925785964089
Meghalaya,2012,0.0,0.0,0.0,11290.2,0.6704840226903452,0.0,1948.714560618358,1343.0609512424894,110.70765250069756,11290.2,0.6704840226903452,1574.118040388184,1021.104357559766
Meghalaya,2013,0.0,0.0,0.0,11290.2,0.6704840226903452,0.0,3291.119945780508,2202.3104509870923,132.80972126552038,11290.2,0.6704840226903452,1948.714560618358,1343.0609512424894
Meghalaya,2014,0.0,0.0,0.0,11290.2,0.6704840226903452,0.0,4482.160426905112,3644.758629988347,345.0154789515904,11290.2,0.6704840226903452,3291.119945780508,2202.3104509870923
Meghalaya,2015,0.0,0.0,0.0,11290.2,0.6704840226903452,0.0,5191.324428678623,4160.369431760694,272.3464775085449,11290.2,0.6704840226903452,4482.160426905112,3644.758629988347
Meghalaya,2016,0.0,0.0,0.0,17382.6,1.0322895584504432,0.0,4596.808320692608,2679.567836631621,214.92244720458984,11290.2,0.6704840226903452,5191.324428678623,4160.369431760694
Meghalaya,2017,0.0,0.0,0.0,17382.6,1.0322895584504432,0.0,5327.225884328996,3426.0855643185123,258.773987361363,17382.6,1.0322895584504432,4596.808320692608,2679.567836631621
Meghalaya,2018,0.0,0.0,0.0,17382.6,1.0322895584504432,0.0,3393.0475037332094,2506.236814486129,140.79410988943917,17382.6,1.0322895584504432,5327.225884328996,3426.0855643185123
Meghalaya,2019,0.0,0.0,0.0,17382.6,1.0322895584504432,0.0,4675.085774556866,3271.169849648007,191.0936442783901,17382.6,1.0322895584504432,3393.0475037332094,2506.236814486129
Meghalaya,2020,0.0,0.0,0.0,17382.6,1.0322895584504432,0.0,6318.566875786653,4775.336882960583,245.6939293997628,17382.6,1.0322895584504432,4675.085774556866,3271.169849648007
Mizoram,2001,0.0,0.0,0.0,4654.2,0.2409057335067669,0.0,2116.7987324381247,1380.6797485668212,69.99582147598267,,,,
Mizoram,2002,0.0,0.0,0.0,4654.2,0.2409057335067669,0.0,1699.1850924883038,992.73368449416,64.93542957305908,4654.2,0.2409057335067669,2116.7987324381247,1380.6797485668212
Mizoram,2003,0.0,0.0,0.0,4654.2,0.2409057335067669,0.0,2015.4542408483103,1281.6183772161603,91.29050350189208,4654.2,0.2409057335067669,1699.1850924883038,992.73368449416
Mizoram,2004,0.0,0.0,0.0,4654.2,0.2409057335067669,0.0,2339.8656494859606,1426.1660748738796,68.68614959716797,4654.2,0.2409057335067669,2015.4542408483103,1281.6183772161603
Mizoram,2005,0.0,0.0,0.0,4654.2,0.2409057335067669,0.0,1853.4351793788376,1100.15804523509,67.92716264724731,4654.2,0.2409057335067669,2339.8656494859606,1426.1660748738796
Mizoram,2006,0.0,0.0,0.0,3334.8,0.1726123587508844,0.0,1559.6827191896737,1140.0284161269665,111.93542098999023,4654.2,0.2409057335067669,1853.4351793788376,1100.15804523509
Mizoram,2007,0.0,0.0,0.0,3334.8,0.1726123587508844,0.0,2998.7878991942853,2002.671127293259,84.76082992553711,3334.8,0.1726123587508844,1559.6827191896737,1140.0284161269665
Mizoram,2008,0.0,0.0,0.0,3334.8,0.1726123587508844,0.0,1982.8598488131536,1448.1893124347553,64.84687423706055,3334.8,0.1726123587508844,2998.7878991942853,2002.671127293259
Mizoram,2009,1.0,3.0,1.0,3334.8,0.1726123587508844,0.0,1872.8310331795365,1404.7730141561478,66.82350397109985,3334.8,0.1726123587508844,1982.8598488131536,1448.1893124347553
Mizoram,2010,0.0,0.0,0.0,3334.8,0.1726123587508844,0.0,2859.232670060359,1894.2642536498608,97.368896484375,3334.8,0.1726123587508844,1872.8310331795365,1404.7730141561478
Mizoram,2011,0.0,0.0,0.0,12070.8,0.6247958678212114,0.0,1690.4971582600847,1219.9639159152284,78.31203651428223,3334.8,0.1726123587508844,2859.232670060359,1894.2642536498608
Mizoram,2012,0.0,0.0,0.0,12070.8,0.6247958678212114,0.0,1896.6981747411191,1185.5722458325326,110.30695247650146,12070.8,0.6247958678212114,1690.4971582600847,1219.9639159152284
Mizoram,2013,1.0,17.0,1.0,12070.8,0.6247958678212114,0.0,1765.4814949268475,1198.527733007446,84.57692766189575,12070.8,0.6247958678212114,1896.6981747411191,1185.5722458325326
Mizoram,2014,0.0,0.0,0.0,12070.8,0.6247958678212114,0.0,1639.833526472561,1227.03784420155,94.50199031829834,12070.8,0.6247958678212114,1765.4814949268475,1198.527733007446
Mizoram,2015,0.0,0.0,0.0,12070.8,0.6247958678212114,0.0,1888.9459987087173,1298.340169222094,96.96443843841551,12070.8,0.6247958678212114,1639.833526472561,1227.03784420155
Mizoram,2016,0.0,0.0,0.0,29300.4,1.5166160358475516,0.0,2351.3512365538627,1667.0431372160092,144.87441158294678,12070.8,0.6247958678212114,1888.9459987087173,1298.340169222094
Mizoram,2017,0.0,0.0,0.0,29300.4,1.5166160358475516,0.0,3854.245255104266,2795.022796098143,151.79831409454346,29300.4,1.5166160358475516,2351.3512365538627,1667.0431372160092
Mizoram,2018,0.0,0.0,0.0,29300.4,1.5166160358475516,0.0,2569.4505458716303,1925.92803747952,119.92790985107422,29300.4,1.5166160358475516,3854.245255104266,2795.022796098143
Mizoram,2019,1.0,5.0,5.0,29300.4,1.5166160358475516,0.0,1889.688455413096,1440.988392570056,72.88563346862793,29300.4,1.5166160358475516,2569.4505458716303,1925.92803747952
Mizoram,2020,0.0,0.0,0.0,29300.4,1.5166160358475516,0.0,1747.3450201349333,1098.581159912981,73.47075891494751,29300.4,1.5166160358475516,1889.688455413096,1440.988392570056
Nagaland,2001,0.0,0.0,0.0,9192.6,0.7015409693942964,0.0,1614.056060838513,1091.897971986793,55.92679452896118,,,,
Nagaland,2002,0.0,0.0,0.0,9192.6,0.7015409693942964,0.0,1483.2591811791062,976.539896177128,49.386268615722656,9192.6,0.7015409693942964,1614.056060838513,1091.897971986793
Nagaland,2003,0.0,0.0,0.0,9192.6,0.7015409693942964,0.0,1836.872584191151,1238.0141633152962,65.58010149002075,9192.6,0.7015409693942964,1483.2591811791062,976.539896177128
Nagaland,2004,0.0,0.0,0.0,9192.6,0.7015409693942964,0.0,2091.149894395843,1327.2998777953908,77.50998544692993,9192.6,0.7015409693942964,1836.872584191151,1238.0141633152962
Nagaland,2005,0.0,0.0,0.0,9192.6,0.7015409693942964,0.0,1773.7029232028872,1089.397979053669,59.22573232650757,9192.6,0.7015409693942964,2091.149894395843,1327.2998777953908
Nagaland,2006,0.0,0.0,0.0,6125.6,0.4674802952507128,0.0,1473.391137030907,967.6765895672144,68.61966705322266,9192.6,0.7015409693942964,1773.7029232028872,1089.397979053669
Nagaland,2007,0.0,0.0,0.0,6125.6,0.4674802952507128,0.0,2086.4559830073267,1316.7106925472615,76.37852048873901,6125.6,0.4674802952507128,1473.391137030907,967.6765895672144
Nagaland,2008,0.0,0.0,0.0,6125.6,0.4674802952507128,0.0,1887.187200287357,1429.2663906514645,73.6777114868164,6125.6,0.4674802952507128,2086.4559830073267,1316.7106925472615
Nagaland,2009,0.0,0.0,0.0,6125.6,0.4674802952507128,0.0,1650.2688706936317,1228.6011870754885,57.42940473556519,6125.6,0.4674802952507128,1887.187200287357,1429.2663906514645
Nagaland,2010,0.0,0.0,0.0,6125.6,0.4674802952507128,0.0,2052.2304096864536,1442.8330416856334,70.35016822814941,6125.6,0.4674802952507128,1650.2688706936317,1228.6011870754885
Nagaland,2011,0.0,0.0,0.0,13323.8,1.0168169579896575,0.0,1816.951680894009,1288.973979173228,72.11822462081909,6125.6,0.4674802952507128,2052.2304096864536,1442.8330416856334
Nagaland,2012,0.0,0.0,0.0,13323.8,1.0168169579896575,0.0,1575.6735811242834,1020.2087538056076,76.14152097702026,13323.8,1.0168169579896575,1816.951680894009,1288.973979173228
Nagaland,2013,1.0,0.0,1.0,13323.8,1.0168169579896575,0.0,1687.3970577158034,1057.803797213361,63.97352886199951,13323.8,1.0168169579896575,1575.6735811242834,1020.2087538056076
Nagaland,2014,0.0,0.0,0.0,13323.8,1.0168169579896575,0.0,1454.5039028702304,1105.0950547270477,76.19883966445923,13323.8,1.0168169579896575,1687.3970577158034,1057.803797213361
Nagaland,2015,0.0,0.0,0.0,13323.8,1.0168169579896575,0.0,1626.690236381255,1005.5420446405188,76.60585260391235,13323.8,1.0168169579896575,1454.5039028702304,1105.0950547270477
Nagaland,2016,0.0,0.0,0.0,16448.0,1.255242898048146,0.0,2039.155537426472,1144.2468722583726,73.51413011550903,13323.8,1.0168169579896575,1626.690236381255,1005.5420446405188
Nagaland,2017,1.0,2.0,1.0,16448.0,1.255242898048146,0.0,2005.300205597654,1244.1315608648583,59.91170835494995,16448.0,1.255242898048146,2039.155537426472,1144.2468722583726
Nagaland,2018,1.0,12.0,31.0,16448.0,1.255242898048146,0.0,1843.5549876093864,1224.079255299643,65.86538028717041,16448.0,1.255242898048146,2005.300205597654,1244.1315608648583
Nagaland,2019,0.0,0.0,0.0,16448.0,1.255242898048146,0.0,1549.8882201118397,910.3226293474436,61.9801197052002,16448.0,1.255242898048146,1843.5549876093864,1224.079255299643
Nagaland,2020,1.0,7.0,4.0,16448.0,1.255242898048146,0.0,1582.2887237016112,967.4300311822444,51.72001218795776,16448.0,1.255242898048146,1549.8882201118397,910.3226293474436
Odisha,2001,1.0,99.0,14.0,4079.8,0.1522203243496553,11.0,1639.1011438687642,1338.2876652908822,134.47416932242257,,,,
